file,loc,language,change_count,churn_added,churn_deleted,churn_total,authors_count,author_concentration,last_modified_date,max_function_cc,avg_function_cc,max_function_loc,duplication_percent,code_health_score,hotspot_score,is_hotspot,coupling_degree,developer_congestion_flag,former_contributor_risk_flag
osafw-app/App_Data/template/admin/reports/index/main.html,14,.html,3,3,2,5,2,0.6,2026-01-19T12:40:10-06:00,0,0.0,0,57.14,8.5,0.272,False,0,False,False
osafw-app/App_Data/template/admin/reports/index/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/sample/head.css,1,.css,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/sample/list_filter.html,45,.html,1,3,1,4,1,1.0,2024-09-25T13:22:58-05:00,0,0.0,0,53.33,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/sample/load_script.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/sample/main.html,7,.html,2,7,6,13,1,1.0,2024-09-25T08:47:20-05:00,0,0.0,0,0.0,10.0,0.1823,False,0,False,False
osafw-app/App_Data/template/admin/reports/sample/onload.js,1,.js,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/sample/report_html.html,33,.html,2,5,5,10,1,1.0,2025-12-03T18:08:57-06:00,0,0.0,0,12.12,9.0,0.2374,False,0,False,False
osafw-app/App_Data/template/admin/reports/sample/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/config.json,180,.json,1,0,6,6,1,1.0,2025-03-24T11:35:58-05:00,0,0.0,0,71.67,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/index/btn_multidel_more.html,0,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/index/col_custom.html,3,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/index/list_filter_actions.html,1,.html,1,1,0,1,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/index/list_filter_more.html,1,.html,2,2,3,5,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,0.0,10.0,0.1053,False,0,False,False
osafw-app/App_Data/template/admin/roles/index/list_row_btn.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/index/list_table.html,2,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/index/load_script.html,2,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/index/main.html,3,.html,1,1,5,6,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/index/onload.js,0,.js,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/index/page_header_actions.html,1,.html,1,1,0,1,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/index/return_url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/index/row_click_url.html,1,.html,1,1,1,2,1,1.0,2024-08-07T15:17:51-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/index/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/index/userlist_entity.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/show/form.html,6,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/show/load_script.html,2,.html,1,2,1,3,1,1.0,2026-01-10T15:24:15-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/show/main.html,6,.html,1,1,5,6,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/show/onload.js,0,.js,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/show/return_url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/show/roles_resources_permissions.html,27,.html,1,1,1,2,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,22.22,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/show/title.html,1,.html,1,1,1,2,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/show/userlist_entity.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/showform/form.html,6,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/showform/load_script.html,2,.html,2,1,1,2,1,1.0,2026-01-10T15:24:15-06:00,0,0.0,0,0.0,10.0,0.1325,False,0,False,False
osafw-app/App_Data/template/admin/roles/showform/main.html,11,.html,3,3,8,11,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,0.0,10.0,0.2606,False,0,False,False
osafw-app/App_Data/template/admin/roles/showform/onload.js,14,.js,0,0,0,0,0,0.0,,1,1.0,6,28.57,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/showform/roles_resources_permissions.html,33,.html,1,1,1,2,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,24.24,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/showform/title.html,2,.html,1,2,2,4,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/roles/url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/sendemail/save/main.html,14,.html,0,0,0,0,0,0.0,,0,0.0,0,14.29,9.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/sendemail/save/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/sendemail/showform/form.html,25,.html,4,3,5,8,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,32.0,8.5,0.3431,False,0,False,False
osafw-app/App_Data/template/admin/sendemail/showform/form_left.html,30,.html,0,0,0,0,0,0.0,,0,0.0,0,50.0,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/sendemail/showform/form_right.html,35,.html,1,1,1,2,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,57.14,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/sendemail/showform/main.html,2,.html,1,2,1,3,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/sendemail/showform/onload.js,0,.js,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/sendemail/showform/page_header_breadcrumbs.html,3,.html,1,3,0,3,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/sendemail/showform/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/sendemail/url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/index/list_filter_actions.html,1,.html,1,1,0,1,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/index/list_filter_more.html,3,.html,2,4,1,5,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,0.0,10.0,0.1489,False,0,False,False
osafw-app/App_Data/template/admin/settings/index/list_table.html,25,.html,2,3,3,6,1,1.0,2026-01-12T16:40:07-06:00,0,0.0,0,8.0,9.5,0.2282,False,0,False,False
osafw-app/App_Data/template/admin/settings/index/main.html,6,.html,2,4,6,10,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,0.0,10.0,0.1764,False,0,False,False
osafw-app/App_Data/template/admin/settings/index/page_header_actions.html,1,.html,1,1,0,1,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/index/row_click_url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/index/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/showform/form.html,31,.html,3,4,6,10,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,22.58,8.5,0.3078,False,0,False,False
osafw-app/App_Data/template/admin/settings/showform/input_checkbox.html,6,.html,1,1,1,2,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,33.33,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/showform/input_date.html,9,.html,2,2,2,4,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,33.33,8.5,0.1919,False,0,False,False
osafw-app/App_Data/template/admin/settings/showform/input_input.html,6,.html,1,1,1,2,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,33.33,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/showform/input_radio.html,6,.html,1,1,1,2,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,33.33,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/showform/input_select.html,9,.html,1,1,1,2,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,22.22,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/showform/input_selectmulti.html,9,.html,1,1,1,2,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,22.22,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/showform/input_textarea.html,6,.html,1,1,1,2,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,33.33,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/showform/load_script.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/showform/main.html,2,.html,1,2,1,3,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/showform/page_header_breadcrumbs.html,1,.html,1,1,0,1,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/showform/title.html,2,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/settings/url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/spages/index/list_filter_actions.html,1,.html,1,1,0,1,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/spages/index/list_filter_more.html,4,.html,2,5,2,7,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,0.0,10.0,0.1604,False,0,False,False
osafw-app/App_Data/template/admin/spages/index/list_table.html,35,.html,2,2,2,4,1,1.0,2026-01-12T16:40:07-06:00,0,0.0,0,11.43,9.0,0.2393,False,0,False,False
osafw-app/App_Data/template/admin/spages/index/main.html,3,.html,1,1,5,6,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/spages/index/page_header_actions.html,1,.html,1,1,0,1,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/spages/index/row_click_url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/spages/index/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/spages/showform/form.html,14,.html,6,12,44,56,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,21.43,8.49,0.3657,True,88,False,False
osafw-app/App_Data/template/admin/spages/showform/load_script.html,3,.html,1,0,1,1,1,1.0,2024-06-11T15:26:08-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/spages/showform/main.html,2,.html,2,9,10,19,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.1325,False,0,False,False
osafw-app/App_Data/template/admin/spages/showform/onload.js,19,.js,1,20,0,20,1,1.0,2024-06-11T15:26:08-05:00,3,2.0,15,21.05,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/spages/showform/page_content.html,77,.html,4,13,7,20,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,63.64,8.5,0.3967,False,0,False,False
osafw-app/App_Data/template/admin/spages/showform/page_header_actions.html,9,.html,2,11,2,13,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,0.0,10.0,0.1919,False,0,False,False
osafw-app/App_Data/template/admin/spages/showform/page_header_actions_right.html,4,.html,1,4,0,4,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/spages/showform/page_header_breadcrumbs.html,7,.html,1,7,0,7,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/spages/showform/page_settings.html,92,.html,4,8,8,16,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,41.3,8.5,0.4047,False,0,False,False
osafw-app/App_Data/template/admin/spages/showform/title.html,2,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/spages/status.sel,3,.sel,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/spages/template.sel,0,.sel,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/spages/url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/config.json,167,.json,6,124,101,225,1,1.0,2026-01-19T13:29:44-06:00,0,0.0,0,41.32,8.46,0.5031,True,13,False,False
osafw-app/App_Data/template/admin/users/index/btn_std_more.html,10,.html,2,12,2,14,1,1.0,2024-12-10T15:38:53-06:00,0,0.0,0,0.0,10.0,0.1958,False,0,False,False
osafw-app/App_Data/template/admin/users/index/col_custom.html,5,.html,2,3,2,5,1,1.0,2026-01-19T13:29:44-06:00,0,0.0,0,0.0,10.0,0.1692,False,0,False,False
osafw-app/App_Data/template/admin/users/index/col_is_mfa.html,6,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/index/col_last_logins.html,1,.html,1,1,0,1,1,1.0,2026-01-19T13:29:44-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/index/col_status.html,5,.html,1,5,0,5,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/index/list_filter_actions.html,1,.html,1,1,0,1,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/index/list_filter_more.html,18,.html,4,10,5,15,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,50.0,8.5,0.3261,False,0,False,False
osafw-app/App_Data/template/admin/users/index/list_row_btn.html,2,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/index/list_table.html,2,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/index/load_script.html,2,.html,1,1,0,1,1,1.0,2026-01-19T13:29:44-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/index/main.html,3,.html,1,1,5,6,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/index/onload.js,74,.js,2,83,5,88,1,1.0,2026-01-20T13:51:07-06:00,4,3.25,50,25.68,8.5,0.2627,False,0,False,False
osafw-app/App_Data/template/admin/users/index/page_header_actions.html,1,.html,1,1,0,1,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/index/return_url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/index/row_click_url.html,1,.html,1,1,1,2,1,1.0,2024-08-07T15:17:51-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/index/title.html,1,.html,1,1,1,2,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/show/form.html,3,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/show/load_script.html,1,.html,1,1,0,1,1,1.0,2026-01-10T15:24:15-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/show/main.html,6,.html,1,1,4,5,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/show/onload.js,0,.js,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/show/return_url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/show/title.html,1,.html,1,1,1,2,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/showform/btn_std_more.html,10,.html,2,12,2,14,1,1.0,2025-03-19T16:05:56-05:00,0,0.0,0,0.0,10.0,0.1958,False,0,False,False
osafw-app/App_Data/template/admin/users/showform/form.html,29,.html,4,8,7,15,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,27.59,8.5,0.3505,False,0,False,False
osafw-app/App_Data/template/admin/users/showform/form_left.html,122,.html,4,13,13,26,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,47.54,8.5,0.4169,False,0,False,False
osafw-app/App_Data/template/admin/users/showform/form_status.html,8,.html,1,8,0,8,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,25.0,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/showform/load_script.html,2,.html,1,2,1,3,1,1.0,2026-01-10T15:24:15-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/showform/main.html,2,.html,1,1,3,4,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/showform/onload.js,25,.js,1,2,2,4,1,1.0,2025-06-17T15:53:42-05:00,3,1.5,8,16.0,9.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/showform/roles_block.html,16,.html,1,1,1,2,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,25.0,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/showform/title.html,2,.html,1,2,2,4,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/status.sel,4,.sel,1,4,0,4,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/status_bgcolor.sel,4,.sel,2,8,4,12,1,1.0,2026-01-20T13:43:42-06:00,0,0.0,0,0.0,10.0,0.1604,False,0,False,False
osafw-app/App_Data/template/admin/users/statusf.sel,3,.sel,1,3,0,3,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/users/url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/assistant/db.sql,28,.sql,1,35,0,35,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/assistant/index/additional_form.html,5,.html,1,5,0,5,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/assistant/index/form.html,16,.html,1,19,0,19,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,12.5,9.0,0.0,False,0,False,False
osafw-app/App_Data/template/assistant/index/form_inline.html,9,.html,1,11,0,11,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,44.44,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/assistant/index/head.css,4,.css,1,4,0,4,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/assistant/index/main.html,6,.html,1,11,0,11,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/assistant/index/output.html,28,.html,1,30,0,30,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,21.43,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/assistant/index/title.html,1,.html,1,1,0,1,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/assistant/save/main.html,26,.html,1,30,0,30,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,30.77,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/assistant/save/title.html,1,.html,1,1,0,1,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/assistant/system_msg.md,54,.md,1,79,0,79,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,9.26,9.5,0.0,False,0,False,False
osafw-app/App_Data/template/assistant/url.html,1,.html,1,1,0,1,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/att/url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/activitylogs/avatar.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/activitylogs/edited.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/activitylogs/fields.html,5,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/activitylogs/initials.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/activitylogs/logtype.html,1,.html,1,1,1,2,1,1.0,2026-01-20T13:43:42-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/activitylogs/main.html,60,.html,3,6,6,12,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,26.67,8.5,0.3352,False,0,False,False
osafw-app/App_Data/template/common/activitylogs/onload.js,3,.js,0,0,0,0,0,0.0,,1,1.0,3,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/ajaxform.html,1,.html,1,1,1,2,1,1.0,2024-06-11T13:32:11-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/att.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/attr/checked.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/attr/disabled.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/attr/display_none.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/attr/multiple.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/attr/required.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/attr/selected.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/autocomplete.html,1,.html,3,3,15,18,1,1.0,2024-07-08T12:17:11-05:00,0,0.0,0,0.0,10.0,0.1376,False,0,False,False
osafw-app/App_Data/template/common/calendar.html,80,.html,3,113,77,190,1,1.0,2026-01-19T10:53:52-06:00,0,0.0,0,18.75,9.0,0.3465,False,0,False,False
osafw-app/App_Data/template/common/char/darr.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/char/del.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/char/down.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/char/gt.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/char/larr.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/char/uarr.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/char/up.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/cl/active.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/common/cl/disabled.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
